Number,Area,Genus,species,Genus_species,AT,BT,Time,Day,Month,Year,Date,Pit,SVL,Tail,TailBT,TailCond,Wt,Sex,Age_est,RTW,RTL,RTVol,LTW,LTL,LTVol,TotTVol,Ovid_RNo,Ovid_RVol,Ovid_LNo,Ovid_LVol,CS,OvidTotVol,RCM,FB_R,FB_L,FBTotal,ParasitesP.N,CentipedesN,CentipedesV,AranaeN,AranaeV,ScorpionN,ScorpionV,AntsN,AntsV,WaspN,WaspV,OrthoptN,OrthoptV,ThysanuraN,ThysanuraV,BlattariaN,BlattariaV,PhasmidN,PhasmidV,ColeopteraN,ColeopteraV,IsopteraWN,IsopteraSN,IsopteraRN,IsopteraN,IsopteraV,HomopteraN,HomopteraV,HemipteraN,HemipteraV,DermapteraN,DermapteraV,DipteraN,DipteraV,LepidoptN,LepidoptV,EggsN,EggsV,LarvaeN,LarvaeV,OtherInsN,OtherInsV,NematodesN,NematodesV,VertebratesN,VertebratesV,VegN,VegV,UnIDN,UnIDV,Wood.Rocks,OtherN,OtherV,TOTVOL,Notes
31691,B,Pogona,minor,Pogona_minor,,,,29,9,1998,29/9/1998,B50,110,196,,Wh,49,FEMALE,Adult,,,,,,,,2,3.5,4,6.7,6,10.2,0.281632654,28,26,54,P,0,0,0,0,0,0,0,0,2,0.3,0,0,0,0,0,0,0,0,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,1,
31917,B,Pogona,minor,Pogona_minor,,,,8,10,1998,8/10/1998,B12,116,178,,Wh,43.2,FEMALE,Adult,,,,,,,,,,,,,,,1,1,2,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,1,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,2.2,
32105,B,Pogona,minor,Pogona_minor,,,,15,10,1998,15/10/1998,B75,88,152,,Wh,20.2,FEMALE,Adult,,,,,,,,,,,,,,,12,13,25,N,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,1,0.3,1,0.05,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.5,
32525,B,Pogona,minor,Pogona_minor,,,,31,10,1998,31/10/1998,B30,113,195,,Wh,40.4,FEMALE,Adult,,,,,,,,,,,,,,,16,18,34,P,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.5,
32745,B,Pogona,minor,Pogona_minor,,,,8,11,1998,8/11/1998,B27,93,147,,Wh,25.5,FEMALE,Adult,,,,,,,,,,,,,,,1,1,2,P,1,0.1,1,0.1,0,0,3,0.02,1,0.07,1,0.5,0,0,1,0.35,0,0,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,1.74,
32753,B,Pogona,minor,Pogona_minor,,,,8,11,1998,8/11/1998,B44,93,168,,Wh,22.4,MALE,Adult,5,11,575.9598625,5,11,575.9598625,1151.919725,,,,,,,,2,2,4,N,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.45,
31438,R,Pogona,minor,Pogona_minor,,,,16,9,1998,16/9/1998,N6,96,169,,Wh,27.5,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
31485,R,Pogona,minor,Pogona_minor,,,,18,9,1998,18/9/1998,N24,106,175,,Wh,38.6,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
31512,R,Pogona,minor,Pogona_minor,,,,20,9,1998,20/9/1998,N25,96,167,,Wh,26.1,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
31567,R,Pogona,minor,Pogona_minor,23.5,24.3,845,25,9,1998,25/9/1998,FL,130,210,,Wh,53,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
31576,R,Pogona,minor,Pogona_minor,,,,26,9,1998,26/9/1998,N10,118,182,,Wh,62,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
31587,R,Pogona,minor,Pogona_minor,,,,26,9,1998,26/9/1998,N1,106,177,,Wh,34.5,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
31593,R,Pogona,minor,Pogona_minor,,,,26,9,1998,26/9/1998,N23,99,161,,Wh,35,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
31745,R,Pogona,minor,Pogona_minor,,,,1,10,1998,1/10/1998,N11,95,172,,Wh,29,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
31746,R,Pogona,minor,Pogona_minor,,,,1,10,1998,1/10/1998,N25,94,153,,Wh,23.8,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
31764,R,Pogona,minor,Pogona_minor,,,,2,10,1998,2/10/1998,N17,87,143,,Wh,16,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
31845,R,Pogona,minor,Pogona_minor,,,,5,10,1998,5/10/1998,W1,123,202,,Wh,62,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
31873,R,Pogona,minor,Pogona_minor,,,,6,10,1998,6/10/1998,E24,113,192,,Wh,41.9,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
32201,R,Pogona,minor,Pogona_minor,,,,17,10,1998,17/10/1998,E25,85,,,,20.5,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
32599,R,Pogona,minor,Pogona_minor,,,,2,11,1998,2/11/1998,E13,96,179,,Wh,22.9,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
32602,R,Pogona,minor,Pogona_minor,,,,2,11,1998,2/11/1998,E22k,106,169,,Wh,36.9,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
32609,R,Pogona,minor,Pogona_minor,,,,3,11,1998,3/11/1998,E14,125,228,,Wh,53.9,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
32637,R,Pogona,minor,Pogona_minor,,,,5,11,1998,5/11/1998,E19,107,182,,Wh,33.9,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
32740,R,Pogona,minor,Pogona_minor,,,,8,11,1998,8/11/1998,E14,95,168,,Wh,27.7,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
32741,R,Pogona,minor,Pogona_minor,,,,8,11,1998,8/11/1998,E14,102,178,,Wh,29.8,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
33184,R,Pogona,minor,Pogona_minor,,,,29,9,2003,29/9/2003,E6,127,222,,Wh,68.2,FEMALE,Adult,,,,,,,,4,7.6,4,7.6,8,15.2,0.222873929,20,20,4,P,0,0,1,0.6,0,0,3,0.06,0,0,1,0.58,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,1.28,
33217,R,Pogona,minor,Pogona_minor,,,,5,10,2003,5/10/2003,E29,125,213,,Wh,62.2,FEMALE,Adult,,,,,,,,4,8,4,8,8,16,0.257234727,28,32,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
33274,R,Pogona,minor,Pogona_minor,,,,9,10,2003,9/10/2003,W9,125,202,,Wh,62.9,FEMALE,Adult,,,,,,,,4,6.4,4,7.4,8,13.8,0.219395866,13,12,25,P,0,0,0,0,0,0,0,0,0,0,2,0.48,0,0,0,0,0,0,1,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,1,0.01,0.88,
33279,B,Pogona,minor,Pogona_minor,,,,10,10,2003,10/10/2003,B3,107,197,,Wh,48.4,FEMALE,Adult,,,,,,,,3,5,3,5.5,6,10.5,0.216942149,24,22,46,N,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,1,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,1.08,
33344,R,Pogona,minor,Pogona_minor,,,,17,10,2003,17/10/2003,E23,134,225,,Wh,87.2,FEMALE,Adult,,,,,,,,7,13.3,5,10,12,23.3,0.267218349,35,27,62,P,0,0,0,0,0,0,1,0.02,0,0,1,0.09,0,0,0,0,0,0,1,0.16,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.3,
33675,B,Pogona,minor,Pogona_minor,,,,11,11,2003,11/11/2003,B56,116,,,,50,FEMALE,Adult,,,,,,,,3,6.5,3,6.7,6,13.2,0.264,25,23,48,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.5,
33968,R,Pogona,minor,Pogona_minor,,,,27,11,2003,27/11/2003,W5,123,200,,Wh,69,FEMALE,Adult,,,,,,,,3,6,3,6,6,12,0.173913435,15,15,3,P,1,0.73,0,0,0,0,0,0,0,0,1,0.02,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,,0,,0,,,0,3.03,<-vertebrate is C. piankai
34109,R,Pogona,minor,Pogona_minor,,,,3,12,2003,3/12/2003,N18,84,153,,Wh,15.6,FEMALE,Adult,,,,,,,,,,,,,,,6,6,12,N,0,0,3,0.08,0,0,1,0,0,0,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,,0,,,0,0.3,
33378,B,Pogona,minor,Pogona_minor,,,,21,10,2003,21/10/2003,B45,62,101,,Wh,7.8,MALE,Adult,2,4,33.510392,2,4,33.510392,67.020784,,,,,,,,5,5,1,N,0,0,0,0,0,0,0,0,1,0.02,1,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.87,
33815,R,Pogona,minor,Pogona_minor,,,,19,11,2003,19/11/2003,W4,121,223,,Wh,47.7,MALE,Adult,5.2,12.5,707.907031,5,11,575.9598625,1283.866894,,,,,,,,5,5,1,P,0,0,0,0,0,0,0,0,0,0,1,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,,0,,0,,,0,0.58,
34187,R,Pogona,minor,Pogona_minor,,,,9,9,2008,9/9/2008,N27,107,188,,Wh,32.6,FEMALE,Adult,,,,,,,,,,,,,,,12,12,24,N,0,0,0,0,0,0,6,0.12,4,1.1,1,0.16,0,0,0,0,0,0,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,1.5,
34208,B,Pogona,minor,Pogona_minor,,,,11,9,2008,11/9/2008,B44,67,124,,Wh,10.1,FEMALE,Adult,,,,,,,,,,,,,,,7,7,14,N,0,0,0,0,0,0,7,0.4,0,0,0,0,0,0,0,0,0,0,3,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,D,1,0.01,0.5,
34428,R,Pogona,minor,Pogona_minor,,,,16,10,2008,16/10/2008,E30,117,210,,Wh,50,FEMALE,Adult,,,,,,,,3,6.5,3,5.8,6,12.3,0.246,,,,N,0,0,2,0.02,1,0.07,6,0.15,0,0,2,0.11,0,0,0,0,1,0.03,1,0.01,0,0,0,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,1,0.07,0,0,0,0,,0,,0,D,1,0.44,1,
34462,R,Pogona,minor,Pogona_minor,,,,18,10,2008,18/10/2008,N8,116,198,,Wh,45.6,FEMALE,Adult,,,,,,,,3,5,3,5,6,10,0.219298246,,,,N,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,1,0.16,2,35,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,1,0.02,0.23,
34478,R,Pogona,minor,Pogona_minor,,,,19,10,2008,19/10/2008,N11,102,188,,Wh,39.2,FEMALE,Adult,,,,,,,,2,3.5,4,7,6,10.5,0.267857143,15,11,26,N,0,0,2,0.18,0,0,4,0.05,0,0,2,0.1,1,0.01,0,0,0,0,4,0.26,1,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,,0,,0,R,1,0.02,1.04,
34177,R,Pogona,minor,Pogona_minor,,,,8,9,2008,8/9/2008,N18,109,194,,Wh,46,MALE,Adult,6,11,829.382202,6,12,904.780584,1734.162786,,,,,,,,13,18,31,N,0,0,0,0,0,0,0,0,2,0.1,4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,1.3,
34188,R,Pogona,minor,Pogona_minor,,,,10,9,2008,10/9/2008,W3,114,196,,Wh,43.1,MALE,Adult,7,14,1436.758057,7,14,1436.758057,2873.516114,,,,,,,,17,15,32,N,0,0,2,0.04,0,0,5,0.13,0,0,0,0,0,0,0,0,0,0,2,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36,,0,,,0,0.6,
34893,R,Pogona,minor,Pogona_minor,,,,29,11,2008,29/11/2008,E22A,105,183,,Wh,40.9,MALE,Adult,6,11,829.382202,6,12,904.780584,1734.162786,,,,,,,,14,11,25,P,0,0,3,0.05,1,0.01,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.07,
10136,A,Pogona,minor,Pogona_minor,32,36.6,1130,8,12,1966,8/12/1966,,,,,,,FEMALE,Adult,,,,,,,,,,,,,,,22,19,41,,0,0,0,0,0,0,2,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.03,0,0,,0,,0,0.71,,0,0.06,"pebbles, sand"
10212, ,Pogona,minor,Pogona_minor,26.6,36.2,1020,14,12,1966,14/12/1966,,,,,,,FEMALE,Adult,,,,,,,,,,,,,,,18,17,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.05,0,0,,0,,0,,,0,1.05,
9790, ,Pogona,minor,Pogona_minor,,,,16,11,1966,16/11/1966,,69,111,,,,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
9894, ,Pogona,minor,Pogona_minor,31.8,36.6,1650,23,10,1966,23/10/1966,,,,,,,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
10008,A,Pogona,minor,Pogona_minor,30.8,33.4,1130,27,11,1966,27/11/1966,,,,,,,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
10043, ,Pogona,minor,Pogona_minor,27.4,34.4,1445,30,11,1966,30/11/1966,,,,,,,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
10099,A,Pogona,minor,Pogona_minor,23.5,,2030,5,12,1966,5/12/1966,,,,,,,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
10276, ,Pogona,minor,Pogona_minor,30.4,34.8,1040,11,1,1967,11/1/1967,,93,150,,,,FEMALE,Adult,,,,,,,,2,,2,,4,,,1,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.01,0,0,,0,,0,,,0,0.24,
10470,A,Pogona,minor,Pogona_minor,32,37.8,1355,29,1,1967,29/1/1967,,127,210,,,71,FEMALE,Adult,,,,,,,,5,,5,,1,,,32,34,66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,8,
10516,A,Pogona,minor,Pogona_minor,26.4,27.8,2015,30,1,1967,30/1/1967,,55,96,,,,FEMALE,Adult,,,,,,,,,,,,,,,7,6,13,,0,0,0,0,0,0,5,0.08,1,0.02,1,0.1,0,0,0,0,0,0,0,0,0,0,0,5,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,,0,,0,,,0,0.3,
10571,A,Pogona,minor,Pogona_minor,30,30.2,740,3,2,1967,3/2/1967,,123,215,,,51.5,FEMALE,Adult,,,,,,,,5,,4,,9,,,25,28,53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.03,0,0,1,0.05,,0,,,0,1.97,
10634, ,Pogona,minor,Pogona_minor,28.8,37.8,1530,20,2,1967,20/2/1967,,115,187,,,49.5,FEMALE,Adult,,,,,,,,5,,4,,9,,,22,23,45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.3,0,0,43,0.19,0,0,,0,,0,0.01,,0,0.3,sand
10744,L,Pogona,minor,Pogona_minor,24.2,35.3,1330,24,2,1967,24/2/1967,,122,211,,,54,FEMALE,Adult,,,,,,,,,,,,,,,30,35,65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,120,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2,2,,0,,,0,7.5,bark
11174,A,Pogona,minor,Pogona_minor,31.2,35,1615,30,4,1967,30/4/1967,,103,188,,,33,FEMALE,Adult,,,,,,,,,,,,,,,37,33,7,,0,0,0,0,0,0,3,0.04,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,,0,0.01,,0,2.39,"grass 1.2, bark 0.8"
11180,A,Pogona,minor,Pogona_minor,26.6,,1855,30,4,1967,30/4/1967,,110,193,,,35.5,FEMALE,Adult,,,,,,,,,,,,,,,27,25,52,,0,0,0,0,0,0,2,0.03,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,2,0.1,0,0,0,0,1,0.47,,0,,,0,2,bark
11203, ,Pogona,minor,Pogona_minor,31.2,33.4,1145,3,5,1967,3/5/1967,,129,210,,,77.5,FEMALE,Adult,,,,,,,,,,,,,,,55,50,15,,0,0,0,0,0,0,3,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.05,0,0,,0,,0,,,0,0.05,
11988,I,Pogona,minor,Pogona_minor,23,37.5,1325,28,8,1967,28/8/1967,,117,226,,,68.5,FEMALE,Adult,,,,,,,,3,,4,,7,,,40,39,79,,1,0.7,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,51,0.05,0,0,,0,,0,0.05,,0,1.9,sand
11989,I,Pogona,minor,Pogona_minor,23,36.1,1327,28,8,1967,28/8/1967,,120,212,,,62.5,FEMALE,Adult,,,,,,,,3,,4,,7,,,42,40,82,,0,0,0,0,0,0,0,0,1,0.15,1,0.4,0,0,0,0,0,0,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.02,0,0,,0,,0,0.08,,0,0.7,sand
11991,M,Pogona,minor,Pogona_minor,24,34.5,1343,28,8,1967,28/8/1967,,127,207,,,83,FEMALE,Adult,,,,,,,,6,,6,,12,,,42,47,89,,0,0,0,0,0,0,5,0.04,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,15,0.06,0,0,,0.9,,0,0.1,,0,1.14,"plant 0.5, bark 0.4, sand"
11992,M,Pogona,minor,Pogona_minor,24.8,37.8,1345,28,8,1967,28/8/1967,,128,231,,,86,FEMALE,Adult,,,,,,,,4,,5,,9,,,28,28,56,,0,0,0,0,0,0,5,0.05,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,1,0.05,35,0.03,0,0,,0,,0,0.07,,0,2,sand
11993,M,Pogona,minor,Pogona_minor,25,33,1426,28,8,1967,28/8/1967,,130,222,,,83.5,FEMALE,Adult,,,,,,,,4,,5,,9,,,49,51,1,,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.03,0,0,,0,,0,0.07,,0,2,debris
12017,L,Pogona,minor,Pogona_minor,19,32.5,1043,31,8,1967,31/8/1967,,130,219,,,82.5,FEMALE,Adult,,,,,,,,6,,6,,12,,,52,59,111,,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,,1.45,,0,0.05,,0,3.45,"grass w/ seed, debris"
12040,L,Pogona,minor,Pogona_minor,,,,17,9,1967,17/9/1967,DOR,107,183,,,,FEMALE,Adult,,,,,,,,2,,1,,3,,,1,1,2,,0,0,0,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0.001,,0,0.7,sand
12042,L,Pogona,minor,Pogona_minor,19.5,33.7,1520,17,9,1967,17/9/1967,,124,214,,,72,FEMALE,Adult,,,,,,,,4,,4,,8,,,38,33,71,,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,0,,0,0.001,,0,3,sand
12066,I,Pogona,minor,Pogona_minor,21,30.7,851,20,9,1967,20/9/1967,,118,210,,,77,FEMALE,Adult,,,,,,,,4,,5,,9,,,47,42,89,,0,0,0,0,0,0,0,0,0,0,2,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.05,0,0,,0,,0,0.001,,0,1.45,sand
